# HELP confluent_kafka_server_request_bytes The delta count of total request bytes from the specified request types sent over the network. Each sample is the number of bytes sent since the previous data point. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_request_bytes gauge
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="CONSUMERNOTIFICATIONS",} 11.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="CRYPTO_TRANSACTION_COMMENT",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="CouchbaseIDS",} 192.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="DIGITALRECEIPTS",} 1002.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="DR-AWS-S3-RECEIPTS",} 1033.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="EBSCRYPTO",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="EMG_CUSTOMER",} 151.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="EMG_CUST_ACCOUNT",} 33.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="EMG_TRANSACTION",} 1068.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="EXPIREDSESSIONPROFILES",} 2531.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="FFSTAGEDTRANSACTION",} 10.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="GCPHANDLER",} 6.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="GDFJOBCONTROLLER",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="IOS_TO_MDM",} 13.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="LOYALTYREWARDS",} 78.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="LOYALTY_MEMBERS",} 38.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="LOYALTY_PLUS_DETECTION",} 2.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MAAS_PARTNER_EVENT_NOTIFICATIONS",} 544.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MDMEMSPROFILES",} 2203.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MDMPROFILES",} 2237.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MGOCouchbase",} 1002.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MGO_NOTIFICATIONS",} 225.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MGO_PWMB_NOTIFICATIONS",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="MISSINGPLUSPROFILES",} 1.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="NON_TRAN_NOTIFICATION_EVENTS",} 295.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="NOTIFICATIONSERVICINGALERTS",} 984.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="ORMBCOMMISSIONS",} 1175.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="PartnerNotificationEvents",} 3.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="SAS-SAS_STORE-changelog",} 27123.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="SCREENINGCOMPLETE",} 1927.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="SCREENINGREQUEST",} 1919.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="SCREENINGRESPONSE",} 11650.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="SF_CAREBOT_EVENTS",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="ScreeningValidation-Reactor-Service-REACTOR_STREAM_STORE-changelog",} 4024.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="TRAN_COMMITTED_ALERTS",} 1867.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="TRAN_COMMITTED_EVENTS",} 1847.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="TRAN_EVENT_STATUS",} 227.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="connect-configs",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="connect-offsets",} 2660.0 1695319020000
# HELP confluent_kafka_server_sent_records The delta count of records sent. Each sample is the number of records sent since the previous data point. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_sent_records gauge
confluent_kafka_server_sent_records{kafka_id="lkc-zyq5d",topic="Alert-Ingestion-Service-AIS_STORE-changelog",} 109.0 1695319020000
